fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,SST
0.540740151,0.050548219,0.023849827,0.003623733,0.372125043,0.009113026,8.859509
0.529441062,0.0634823,0.029325186,0.005020187,0.357527719,0.015203545,8.865009
0.565630522,0.040614218,0.015688243,0.00345083,0.369116827,0.00549936,8.523109
0.483704798,0.087337053,0.048502771,0.006948817,0.349777684,0.023728876,13.17581
0.527640271,0.064550572,0.032961994,0.004398329,0.356031145,0.014417688,12.365491
0.535779434,0.078955713,0.035837744,0.003885549,0.331280845,0.014260715,8.9076
0.531018101,0.080442952,0.036290229,0.004534711,0.332594722,0.015119286,8.6749
0.542790915,0.069139499,0.027462994,0.004181366,0.343087569,0.013337657,8.52701
0.4,0.07,0.04,0.01,0.46,0.01,23.36021
0.37,0.08,0.05,0.01,0.47,0.02,23.789091
0.37,0.07,0.05,0.02,0.46,0.02,23.789091
0.31,0.09,0.08,0.02,0.48,0.03,24.69459
0.32,0.08,0.07,0.02,0.47,0.04,24.69459
0.32,0.08,0.08,0.01,0.47,0.04,24.69459
0.32,0.08,0.08,0.02,0.46,0.04,24.69459
0.33,0.08,0.09,0.02,0.45,0.04,24.95691
0.33,0.09,0.09,0.02,0.43,0.04,24.95691
0.33,0.09,0.1,0.01,0.42,0.04,25.06661
0.33,0.1,0.11,0.01,0.4,0.05,25.06291
0.36,0.07,0.04,0.01,0.51,0.01,23.136791
0.39,0.07,0.05,0.01,0.47,0.01,23.36021
0.33,0.07,0.06,0.02,0.51,0.02,24.09101
0.27,0.08,0.08,0.02,0.5,0.03,24.612991
0.27,0.08,0.09,0.03,0.51,0.03,24.612991
0.31,0.08,0.08,0.02,0.48,0.03,24.87129
0.32,0.08,0.07,0.02,0.48,0.03,24.87129
0.32,0.08,0.08,0.02,0.46,0.04,24.87129
0.31,0.08,0.09,0.02,0.45,0.04,24.97051
0.31,0.08,0.09,0.01,0.46,0.04,24.97051
0.31,0.07,0.1,0.01,0.46,0.05,25.151209
0.3,0.08,0.11,0.01,0.46,0.05,25.27469
0.28,0.09,0.08,0.02,0.5,0.03,25.35091
0.29,0.1,0.09,0.03,0.47,0.03,25.35091
0.29,0.09,0.08,0.03,0.48,0.03,25.35091
0.33,0.09,0.08,0.02,0.46,0.03,25.4661
0.33,0.08,0.09,0.02,0.44,0.04,25.4661
0.34,0.08,0.08,0.02,0.45,0.04,25.4661
0.3,0.09,0.09,0.02,0.48,0.04,25.54471
0.33,0.08,0.11,0.01,0.43,0.04,25.61239
0.36,0.08,0.07,0.01,0.45,0.04,25.62631
0.3,0.08,0.08,0.02,0.48,0.04,25.0228
0.3,0.08,0.09,0.02,0.48,0.04,25.22439
0.25,0.08,0.07,0.02,0.55,0.03,25.3936
0.26,0.07,0.08,0.02,0.54,0.03,25.3936
0.27,0.07,0.07,0.02,0.53,0.03,25.3936
0.28,0.08,0.08,0.02,0.51,0.04,25.3936
0.3,0.07,0.08,0.02,0.49,0.04,25.3936
0.31,0.08,0.09,0.01,0.47,0.04,25.5949
0.3,0.08,0.1,0.01,0.46,0.04,25.675
0.21,0.07,0.08,0.02,0.59,0.02,25.689
0.26,0.07,0.07,0.03,0.54,0.02,25.28441
0.27,0.07,0.07,0.03,0.53,0.03,25.43989
0.27,0.07,0.07,0.02,0.54,0.03,25.28441
0.31,0.1,0.08,0.02,0.46,0.03,25.5944
0.34,0.08,0.08,0.02,0.45,0.03,25.5944
0.31,0.08,0.08,0.01,0.48,0.04,25.5944
0.33,0.08,0.08,0.02,0.45,0.04,25.5944
0.32,0.08,0.09,0.01,0.45,0.04,25.72921
0.32,0.09,0.1,0.01,0.43,0.04,25.77939
0.34,0.08,0.09,0.01,0.45,0.03,25.81689
0.46702454,0.025051125,0.01303681,0.002811861,0.489519427,0.002556237,13.771709
0.172335601,0.014739229,0.007936508,0.011337868,0.782312925,0.011337868,14.86591
0.412138728,0.034682081,0.015028902,0.004624277,0.527745665,0.005780347,14.86591
0.388826816,0.031284916,0.012290503,0.004469274,0.557541899,0.005586592,14.82279
0.410377358,0.035849057,0.016037736,0.005188679,0.527830189,0.004716981,14.94939
0.473940575,0.036531905,0.015586946,0.003896736,0.465172918,0.004870921,14.9505
0.408900084,0.026868178,0.012174643,0.004198153,0.543660789,0.004198153,16.671791
0.41165142,0.027924892,0.011555128,0.003370246,0.540683678,0.004814636,14.919709
0.413291796,0.031152648,0.01298027,0.004153686,0.533229491,0.005192108,15.42381
0.444553484,0.041707556,0.02060844,0.003925417,0.484298332,0.004906771,15.169391
0.33,0.073,0.07,0.01,0.487,0.03,17.24741
0.329,0.075,0.071,0.011,0.483,0.032,17.19469
0.331,0.071,0.062,0.01,0.499,0.027,17.19469
0.347,0.069,0.057,0.01,0.49,0.025,17.12451
0.36,0.067,0.05,0.01,0.49,0.022,17.12451
0.374,0.063,0.04,0.01,0.497,0.016,17.12451
0.393,0.066,0.035,0.011,0.482,0.011,17.12451
0.402,0.066,0.039,0.01,0.47,0.014,16.83901
0.378,0.065,0.054,0.009,0.471,0.022,17.016691
0.401,0.059,0.031,0.009,0.489,0.011,16.74271
0.352,0.06,0.044,0.01,0.514,0.019,16.92101
0.376,0.065,0.055,0.009,0.473,0.022,17.016691
0.343,0.07,0.071,0.009,0.48,0.027,17.093891
0.379,0.066,0.051,0.009,0.475,0.02,16.92101
0.381,0.066,0.053,0.009,0.471,0.019,17.14009
0.364,0.069,0.064,0.009,0.468,0.026,17.27379
0.33,0.068,0.075,0.009,0.488,0.031,17.31549
0.343,0.069,0.07,0.009,0.48,0.028,18.72219
0.41,0.064,0.041,0.009,0.461,0.014,17.14009
0.35,0.069,0.068,0.009,0.477,0.027,17.21799
0.373,0.066,0.055,0.009,0.475,0.021,17.237
0.302,0.064,0.072,0.009,0.518,0.034,17.31549
0.407,0.061,0.039,0.01,0.47,0.013,17.0298
0.465,0.046,0.021,0.009,0.452,0.007,17.10359
0.428,0.056,0.026,0.009,0.474,0.006,17.06619
0.454,0.047,0.021,0.008,0.464,0.006,16.9957
0.422,0.057,0.026,0.009,0.478,0.008,16.97091
0.412,0.06,0.029,0.01,0.481,0.008,16.97091
0.422,0.058,0.025,0.01,0.476,0.009,16.68659
0.419,0.05,0.024,0.009,0.492,0.006,16.85251
0.453,0.045,0.019,0.008,0.469,0.006,16.533209
0.419,0.06,0.028,0.01,0.475,0.008,16.7691
0.398,0.065,0.034,0.011,0.481,0.011,16.7691
0.417,0.06,0.028,0.01,0.477,0.008,16.74271
0.491,0.048,0.021,0.008,0.426,0.006,16.64749
0.465,0.046,0.019,0.008,0.457,0.005,16.64749
0.428,0.051,0.023,0.009,0.482,0.006,16.64749
0.445,0.045,0.02,0.009,0.475,0.006,17.14129
0.436,0.047,0.021,0.008,0.48,0.007,17.14129
0.429,0.048,0.022,0.009,0.486,0.007,17.14129
0.423,0.062,0.031,0.01,0.464,0.009,17.14129
0.481,0.043,0.02,0.009,0.441,0.006,17.10359
0.42,0.052,0.025,0.009,0.487,0.007,17.1758
0.482,0.046,0.02,0.009,0.438,0.006,16.64749
0.479,0.045,0.019,0.008,0.443,0.005,16.64749
0.478,0.043,0.019,0.008,0.448,0.005,16.64749
0.481,0.043,0.018,0.007,0.447,0.004,16.64749
0.471,0.047,0.02,0.008,0.448,0.005,16.64749
0.459,0.046,0.019,0.008,0.463,0.005,16.64749
0.462,0.049,0.021,0.008,0.454,0.006,16.64749
0.458,0.05,0.021,0.009,0.458,0.005,16.64749
0.441,0.051,0.022,0.009,0.472,0.006,16.64749
0.486,0.047,0.021,0.009,0.432,0.005,16.665491
0.468,0.045,0.02,0.009,0.453,0.004,16.665491
0.476,0.046,0.021,0.008,0.443,0.005,16.64749
0.39,0.077,0.044,0.013,0.457,0.018,19.70759
0.351,0.078,0.056,0.013,0.477,0.025,19.53679
0.336,0.077,0.062,0.012,0.484,0.029,19.53679
0.327,0.076,0.067,0.01,0.488,0.031,19.4372
0.341,0.081,0.069,0.013,0.464,0.032,19.76419
0.33,0.077,0.071,0.012,0.477,0.033,19.78451
0.346,0.081,0.05,0.015,0.488,0.02,19.76419
0.343,0.081,0.061,0.014,0.473,0.028,19.76419
0.352,0.076,0.062,0.011,0.468,0.031,19.76419
0.322,0.082,0.062,0.014,0.492,0.028,19.76419
0.329,0.079,0.067,0.012,0.476,0.037,19.76419
0.374,0.078,0.044,0.013,0.47,0.021,19.70759
0.347,0.08,0.062,0.014,0.47,0.026,19.53679
0.295,0.079,0.077,0.012,0.497,0.039,19.76419
0.353,0.083,0.061,0.016,0.46,0.027,19.76419
0.382,0.076,0.046,0.014,0.464,0.019,19.76419
0.328,0.077,0.066,0.011,0.486,0.032,19.4372
0.336,0.083,0.064,0.013,0.475,0.03,19.53679
0.357,0.081,0.065,0.015,0.459,0.024,19.53679
0.382,0.077,0.044,0.014,0.464,0.018,19.70759
0.366,0.065,0.054,0.011,0.471,0.034,19.76419
0.341,0.084,0.059,0.016,0.475,0.026,19.76419
0.321,0.085,0.073,0.016,0.47,0.035,19.78451
0.384,0.08,0.047,0.014,0.455,0.02,19.76419
0.365,0.078,0.055,0.013,0.464,0.025,19.53679
0.337,0.083,0.067,0.014,0.468,0.031,19.4372
0.362,0.08,0.046,0.015,0.481,0.016,19.53679
0.361,0.079,0.05,0.014,0.476,0.021,19.76419
0.326,0.086,0.062,0.015,0.485,0.026,19.76419
0.319,0.082,0.072,0.016,0.477,0.034,19.76419
0.306,0.08,0.077,0.015,0.481,0.042,19.78451
0.341,0.078,0.058,0.014,0.484,0.025,19.70759
0.322,0.08,0.065,0.013,0.489,0.032,19.53679
0.351,0.072,0.063,0.011,0.467,0.035,19.78451
0.368,0.079,0.047,0.014,0.473,0.019,19.76419
0.394,0.078,0.045,0.014,0.45,0.018,19.70759
0.303,0.072,0.065,0.012,0.516,0.032,19.4372
0.348,0.079,0.052,0.013,0.485,0.023,19.53679
0.353,0.077,0.06,0.012,0.468,0.031,19.53679
0.449,0.044,0.033,0.009,0.461,0.005,17.34509
0.429,0.048,0.027,0.009,0.482,0.005,17.28379
0.423,0.043,0.03,0.009,0.489,0.005,17.78431
0.397,0.043,0.024,0.008,0.523,0.005,18.077091
0.459,0.051,0.018,0.006,0.461,0.004,17.836
0.279,0.075,0.086,0.012,0.51,0.038,20.4064
0.3,0.073,0.069,0.012,0.515,0.032,20.06201
0.218,0.081,0.13,0.014,0.506,0.051,21.36479
0.224,0.073,0.117,0.012,0.523,0.05,20.63831
0.223,0.074,0.115,0.013,0.526,0.049,20.90251
0.249,0.077,0.107,0.013,0.509,0.045,20.01281
0.256,0.077,0.102,0.014,0.508,0.043,20.87821
0.219,0.071,0.109,0.014,0.536,0.049,22.205809
0.222,0.073,0.118,0.014,0.523,0.05,22.24971
0.248,0.073,0.102,0.014,0.521,0.041,22.64899
0.261,0.075,0.087,0.016,0.526,0.034,22.81181
0.224,0.076,0.114,0.014,0.524,0.048,21.853891
0.215,0.072,0.114,0.012,0.532,0.054,21.78751
0.289,0.079,0.082,0.015,0.504,0.03,20.59849
0.294,0.078,0.082,0.016,0.501,0.03,20.73699
0.281,0.081,0.105,0.014,0.484,0.035,20.238909
0.304,0.076,0.075,0.016,0.505,0.024,19.97691
0.308,0.081,0.075,0.016,0.494,0.025,20.19459
0.314,0.079,0.073,0.017,0.494,0.024,19.6571
0.318,0.08,0.075,0.016,0.488,0.023,19.55999
0.308,0.078,0.077,0.015,0.499,0.023,19.37121
0.323,0.081,0.078,0.015,0.476,0.026,18.92621
0.325,0.078,0.071,0.015,0.486,0.024,18.64361
0.325,0.076,0.071,0.014,0.491,0.023,18.40011
0.334,0.075,0.068,0.014,0.488,0.021,18.18301
0.335,0.076,0.065,0.015,0.488,0.021,17.979809
0.289,0.065,0.058,0.009,0.543,0.034,18.06689
0.286,0.069,0.064,0.009,0.534,0.038,18.123009
0.511,0.059,0.023,0.006,0.391,0.01,8.2786
0.527,0.072,0.032,0.006,0.351,0.011,7.98969
0.615,0.057,0.02,0.004,0.299,0.005,8.121591
0.524,0.059,0.026,0.005,0.378,0.009,8.121591
0.536,0.079,0.034,0.005,0.336,0.01,7.96141
0.52,0.068,0.029,0.004,0.37,0.009,7.5602
0.532,0.075,0.034,0.004,0.346,0.009,7.49899
0.514,0.069,0.034,0.003,0.372,0.008,6.70529
0.535,0.069,0.031,0.004,0.352,0.009,7.3934
0.517,0.056,0.024,0.004,0.391,0.009,7.43001
0.545,0.065,0.028,0.004,0.349,0.008,7.21279
0.523,0.054,0.023,0.003,0.389,0.007,6.96799
0.55,0.06,0.026,0.004,0.353,0.008,7.25239
0.499,0.074,0.031,0.003,0.383,0.01,5.9152102
0.513,0.05,0.022,0.003,0.406,0.006,6.0462
0.503,0.055,0.023,0.003,0.411,0.005,6.33531
0.531,0.06,0.025,0.003,0.373,0.008,6.33531
0.499,0.048,0.019,0.003,0.426,0.006,3.3484101
0.524,0.083,0.033,0.003,0.346,0.01,1.84271
0.511,0.076,0.031,0.003,0.368,0.01,2.64239
0.505394144,0.02589492,0.007968105,0.00314027,0.452763362,0.004839198,-1.72431
0.456725158,0.030026237,0.009056732,0.002655068,0.495555527,0.005981278,-1.7352101
0.523243622,0.014174926,0.003984121,0.00192718,0.454382966,0.002287184,-1.40131
0.493887274,0.013489937,0.003753962,0.001631745,0.48381721,0.003419873,-1.41991
0.490031668,0.011672864,0.003643571,0.001678499,0.490920569,0.002052829,-1.54401
0.544393258,0.018241362,0.004481953,0.00250354,0.427531582,0.002848305,-1.62491
0.529467636,0.017475625,0.00537061,0.002380824,0.44321696,0.002088345,-1.6239101
0.537909597,0.024456122,0.007056544,0.002367262,0.425998102,0.002212372,-1.59401
0.51852128,0.029663872,0.007701782,0.002802907,0.436264926,0.005045233,-1.62921
0.568682,0.017651987,0.00452961,0.002144008,0.403926987,0.003065409,-1.55701
0.544882696,0.029833009,0.009292081,0.002889048,0.407996107,0.005107059,-1.57531
0.554980297,0.024586079,0.007597776,0.002213292,0.408184976,0.002437581,-1.62761
0.5668383,0.01724495,0.004367717,0.001567295,0.407454299,0.002527439,-1.6263
0.561505207,0.03026681,0.008818751,0.002341306,0.394188702,0.002879225,-1.57261
0.547265513,0.024046319,0.00677618,0.002134276,0.417096258,0.002681455,-1.5643
0.53525232,0.024083521,0.006722348,0.001931277,0.429525458,0.002485076,-1.70431
0.538527345,0.0115211,0.003277442,0.00199048,0.443587733,0.001095901,-1.65391
0.504124638,0.011693896,0.00313242,0.002133648,0.476914494,0.002000904,-1.55821
0.528454457,0.01473312,0.00383719,0.002039287,0.448731418,0.002204527,-1.47321
0.513225123,0.011830848,0.003229172,0.001611251,0.467867384,0.002236222,-1.11721
0.520085165,0.013613574,0.003569941,0.001740112,0.459246705,0.001744503,-1.47321
0.575943873,0.014132527,0.003965792,0.002173237,0.401729303,0.002055268,-1.70171
0.547909183,0.012381884,0.00303689,0.001493087,0.433326279,0.001852678,-1.64251
0.555728987,0.011832521,0.003308075,0.001600891,0.426451646,0.00107788,-1.42831
0.480576432,0.009889602,0.003037964,0.002021484,0.502557199,0.00191732,-1.64841
0.541765676,0.011767541,0.003037878,0.001488689,0.440341217,0.001599,-1.74881
0.508031579,0.011307181,0.002720091,0.001069474,0.475355956,0.001515718,-1.65041
0.561178215,0.010891001,0.002581286,0.001297918,0.422594252,0.001457329,-1.70471
0.559464288,0.014908443,0.003705832,0.002259011,0.418211804,0.001450622,-1.2920101
0.501240279,0.011964524,0.0036522,0.002827866,0.478324611,0.001990519,-1.2352101
0.540770677,0.013045183,0.004458414,0.002839268,0.437133307,0.001753151,-1.43301
0.439852337,0.011052178,0.004260293,0.002633509,0.539650642,0.002551041,-1.4112101
0.542427549,0.030426995,0.008259586,0.00191551,0.413466284,0.003504076,-1.26701
0.518552462,0.01255969,0.003893583,0.002748857,0.458995494,0.003249913,-1.3456
0.513463867,0.029884889,0.008789817,0.001878348,0.442329358,0.00365372,-1.15971
0.490010063,0.013866113,0.00425591,0.002341134,0.487036038,0.002490744,-0.83351004
0.522300192,0.032170756,0.009574433,0.001951504,0.429866127,0.004136988,-1.00121
0.490472039,0.060383938,0.025605119,0.002444589,0.414027636,0.007066679,1.71161
0.527603894,0.066790648,0.0259876,0.003126449,0.372275894,0.004215515,1.02219
0.508239783,0.064804062,0.02613361,0.002402502,0.3936857,0.004734342,1.02219
0.500071579,0.061268114,0.024300969,0.002588221,0.404754778,0.007016339,0.67019
0.510075109,0.05213059,0.021252816,0.002501954,0.40533661,0.008702921,0.3848
0.516627146,0.05792798,0.021506407,0.00250079,0.39567281,0.005764867,0.2921
0.522292446,0.05076191,0.017975546,0.002857982,0.400204435,0.00590768,0.05629
0.508244906,0.035037143,0.010792912,0.002068138,0.438640419,0.005216483,0.042990003
0.544271621,0.017148139,0.00486826,0.001778337,0.429425562,0.002508081,-0.13101
0.546990625,0.012682152,0.003832193,0.002080443,0.432747586,0.001667,-0.34771
0.541018793,0.017088893,0.005555459,0.002602822,0.431227227,0.002506806,0.03411
0.540272994,0.017553706,0.005770153,0.002658161,0.430329184,0.003415802,0.17
0.535912914,0.014867205,0.004259458,0.00230193,0.440506786,0.002151707,-0.33471
0.44799273,0.01477448,0.004572105,0.002225045,0.52645479,0.003980851,-0.54031
0.533331986,0.016262916,0.004841272,0.001729871,0.441698325,0.002135631,-0.47501
0.451862293,0.015233274,0.004135387,0.001688405,0.524563792,0.002516849,-0.45131
0.505913165,0.038859055,0.013036792,0.002696386,0.435019083,0.004475518,0.14269
0.524849727,0.038769004,0.012159245,0.002161974,0.417912522,0.004147528,0.1769
0.52747545,0.056004504,0.019140289,0.002688862,0.388898664,0.005792231,0.56261003
0.518836427,0.056637778,0.022773874,0.002448533,0.394490527,0.004812861,0.69699
0.518818462,0.051582098,0.017819602,0.002217908,0.404888495,0.004673436,1.23711
0.501251756,0.059116171,0.022177197,0.002573587,0.408630484,0.006250804,1.30469
0.453,0.067,0.033,0.004,0.433,0.01,6.73149
0.473,0.063,0.034,0.004,0.416,0.01,7.1199
0.459,0.067,0.03,0.004,0.429,0.011,2.48769
0.472,0.083,0.033,0.004,0.397,0.01,1.22459
0.495,0.065,0.026,0.004,0.402,0.008,0.13669
0.514,0.07,0.027,0.003,0.378,0.008,0.87521
0.46,0.066,0.03,0.004,0.429,0.011,4.56831
0.493,0.068,0.031,0.004,0.395,0.01,2.0186
0.479,0.071,0.03,0.004,0.406,0.01,1.75181
0.494,0.085,0.038,0.004,0.367,0.011,0.53301
0.476,0.08,0.033,0.004,0.397,0.01,0.13669
0.505,0.05,0.021,0.004,0.413,0.008,-1.33411
0.468,0.072,0.033,0.004,0.413,0.011,2.011
0.513,0.065,0.027,0.004,0.383,0.009,0.56229
0.469,0.07,0.034,0.004,0.412,0.011,3.1257899
0.478,0.061,0.03,0.005,0.415,0.011,9.15591
0.453,0.069,0.036,0.005,0.425,0.012,10.92549
0.484,0.064,0.033,0.004,0.405,0.01,10.9781
0.489,0.053,0.025,0.006,0.418,0.009,11.08571
0.491,0.05,0.022,0.006,0.422,0.008,11.50909
0.413,0.069,0.05,0.006,0.445,0.018,16.45399
0.437,0.074,0.044,0.004,0.427,0.013,15.03661
0.4,0.078,0.053,0.004,0.454,0.012,13.1518
0.351,0.077,0.047,0.003,0.507,0.015,12.29861
0.409,0.077,0.047,0.004,0.447,0.016,13.883909
0.386,0.081,0.049,0.004,0.462,0.018,13.82139
0.381,0.079,0.051,0.004,0.469,0.016,13.663
0.386,0.075,0.05,0.004,0.47,0.015,13.77761
0.396,0.081,0.055,0.004,0.447,0.016,14.343691
0.418,0.085,0.052,0.004,0.421,0.02,14.48169
0.455,0.066,0.044,0.005,0.417,0.013,15.91189
0.411,0.057,0.036,0.005,0.477,0.014,15.683809
0.406,0.058,0.042,0.004,0.475,0.015,15.894
0.416,0.069,0.049,0.004,0.447,0.015,16.6479
0.38,0.073,0.055,0.006,0.47,0.017,17.53001
0.402,0.074,0.048,0.004,0.455,0.017,14.3249
0.406,0.071,0.04,0.003,0.466,0.013,11.66101
0.432,0.063,0.033,0.004,0.456,0.012,9.349791
0.434,0.067,0.037,0.003,0.446,0.013,9.6117
0.425,0.063,0.035,0.003,0.46,0.014,9.9496
0.426,0.066,0.039,0.003,0.454,0.011,10.5821905
0.418,0.069,0.039,0.003,0.458,0.013,10.5821905
0.408,0.069,0.039,0.003,0.468,0.012,10.7675
0.394,0.073,0.045,0.003,0.47,0.014,11.864909
0.461,0.069,0.039,0.005,0.412,0.013,11.7072
0.411,0.079,0.051,0.004,0.438,0.017,12.307409
0.444,0.06,0.031,0.003,0.449,0.012,11.53391
0.451,0.065,0.033,0.003,0.437,0.011,11.49331
0.476,0.066,0.034,0.004,0.41,0.01,10.981891
0.479,0.061,0.031,0.005,0.412,0.012,10.97421
0.487,0.054,0.025,0.006,0.418,0.01,11.08571
0.503,0.049,0.019,0.007,0.415,0.008,11.671809
0.450220235,0.0348867,0.017253141,0.005888676,0.487222619,0.00452863,15.225591
0.504392936,0.035963963,0.01969211,0.005267672,0.429721897,0.004961422,15.05211
0.510388096,0.042289144,0.019050525,0.005076912,0.418709637,0.004485686,15.05211
0.459646451,0.040008946,0.018218767,0.005811461,0.469638991,0.006675385,14.9505
0.364623171,0.028273284,0.01320906,0.006421397,0.583649897,0.00382319,14.86591
0.48924022,0.036796457,0.015015385,0.004878323,0.447296912,0.006772703,14.9505
0.479041266,0.03747902,0.017024839,0.005029616,0.455499251,0.005926007,14.9505
0.498814393,0.031689404,0.012923506,0.004984987,0.446437142,0.005150568,14.9505
0.479610877,0.034353709,0.016007385,0.004410572,0.460688733,0.004928724,15.03041
0.448767989,0.034586635,0.020407536,0.004686719,0.485882363,0.005668758,15.169391
0.503349573,0.040711448,0.017412241,0.005448477,0.42904309,0.004035172,15.37231
0.533178658,0.039839626,0.016468023,0.005271192,0.401391231,0.003851269,15.37231
0.414970465,0.017249369,0.00679935,0.002525498,0.555244425,0.003210892,9.2156
0.46875637,0.016311129,0.005635607,0.002651309,0.504062201,0.002583385,8.2128
0.478861707,0.017963458,0.006972781,0.002632923,0.490829345,0.002739786,7.89039
0.477921202,0.019304227,0.007263569,0.002746066,0.489574356,0.003190579,8.756591
0.433703048,0.022479006,0.009606347,0.002751454,0.528123528,0.003336617,9.226191
0.462398801,0.024400152,0.008947939,0.002943611,0.497924258,0.003385239,9.21969
0.445545922,0.024117678,0.008884056,0.002813648,0.515326669,0.003312028,9.406
0.445249816,0.023865791,0.006837394,0.002327048,0.518472093,0.003247857,5.6504
0.442512,0.022996088,0.006661793,0.002140415,0.522442074,0.00324763,6.6539
0.410122837,0.036623279,0.010941433,0.003674937,0.535803979,0.002833535,6.8607
0.505025448,0.023876919,0.008852187,0.002905566,0.456319526,0.003020354,8.719609
0.492752597,0.023003981,0.006395316,0.003382739,0.472138865,0.002326503,9.95251
0.458099442,0.022144322,0.005817261,0.003470038,0.507506984,0.002961954,10.00189
0.143179562,0.053421692,0.063838619,0.029146121,0.695768984,0.014645023,29.39759
0.162935986,0.053644759,0.050991254,0.022349338,0.699110719,0.010967943,29.39759
0.123895449,0.050972847,0.03969044,0.018385135,0.753743419,0.01331271,29.301
0.145572315,0.052923715,0.04647263,0.019958482,0.726186028,0.008886831,29.301
0.12371942,0.050092821,0.041538403,0.017698102,0.754607047,0.012344207,29.301
0.163495392,0.06359966,0.064122161,0.024741411,0.676655959,0.007385418,29.301
0.148106873,0.056397535,0.050269153,0.0215947,0.713677079,0.00995466,29.301
0.123424844,0.060106788,0.050942537,0.024210605,0.717941219,0.023374007,29.301
0.117223609,0.058627161,0.051594318,0.024332369,0.724913879,0.023308664,29.301
0.116548017,0.057579984,0.05039234,0.024103683,0.728275384,0.023100592,29.301
0.110024865,0.057975879,0.055918244,0.027650237,0.722678918,0.025751857,29.3433
0.102454992,0.055239391,0.054850932,0.030600799,0.730163776,0.02669011,29.3433
0.101356426,0.055056439,0.055520719,0.032069001,0.728240079,0.027757336,29.3433
0.094471859,0.054383438,0.05540783,0.0408028,0.724635943,0.030298129,29.3433
0.099481963,0.053769777,0.0614924,0.032445672,0.721542621,0.031267568,29.3433
0.162264617,0.06530253,0.076322979,0.023988588,0.634724265,0.03739702,29.3433
0.106868477,0.058747087,0.062261409,0.035431637,0.701347718,0.035343672,29.3433
0.100729677,0.055733142,0.061728233,0.034651385,0.716323402,0.030834161,29.3433
0.101621089,0.056863935,0.064503402,0.034450587,0.711180303,0.031380685,29.3433
0.123826177,0.060053999,0.049139701,0.023166908,0.721562749,0.022250465,29.22909
0.10826909,0.055591916,0.048556629,0.025992303,0.737447353,0.024142709,29.22909
0.109858191,0.055669065,0.0512056,0.026370678,0.732416296,0.024480169,29.28389
0.110025678,0.056708782,0.050581893,0.027603961,0.729051248,0.026028437,29.28389
0.105515584,0.054100884,0.049834781,0.026694838,0.736875598,0.026978314,29.28389
0.109153836,0.055864453,0.052060829,0.029046931,0.727528141,0.026345812,29.28389
0.109614678,0.05566901,0.050552579,0.028638263,0.728958387,0.026567083,29.28389
0.100945149,0.05244262,0.054825588,0.030445877,0.729433903,0.031906863,29.27009
0.121561591,0.0577935,0.061976866,0.02904028,0.700756528,0.028871235,29.27009
0.13261619,0.059053378,0.059020997,0.029025635,0.688610925,0.031672874,29.27009
0.526643001,0.016788294,0.004654971,0.001812722,0.447181928,0.002919085,3.6715
0.539661416,0.015170247,0.004366587,0.00235548,0.436447593,0.001998677,2.6015
0.509112445,0.0226468,0.007342687,0.003495577,0.454670034,0.002732458,2.76409
0.492862198,0.047033596,0.02702309,0.002240277,0.422629046,0.008211793,3.67449
0.475850866,0.050132886,0.025692566,0.002677859,0.438056558,0.007589266,3.82749
0.504086976,0.01570423,0.005265357,0.00296711,0.47000073,0.001975597,2.95789
0.491270411,0.030532598,0.010549802,0.003350966,0.460365833,0.003930391,3.09801
0.48114219,0.046532803,0.022735255,0.00281433,0.440234311,0.006541111,4.62181
0.467560568,0.04476063,0.020510629,0.002967283,0.457767392,0.006433499,4.63441
0.503835708,0.017285588,0.005630365,0.002664184,0.468394755,0.0021894,4.83089
0.492216456,0.025943267,0.010113241,0.002364393,0.465912085,0.003450558,6.03409
0.516437604,0.028154452,0.009119944,0.002418292,0.440660328,0.003209381,5.86721
0.523377289,0.031335222,0.005788743,0.003263843,0.434460593,0.001774311,10.865991
0.525973669,0.02787149,0.006075612,0.003381068,0.434199388,0.002498773,11.13689
0.512589148,0.028846616,0.006482637,0.003471838,0.446605683,0.002004078,11.26851
0.490388157,0.035014698,0.008325508,0.004555246,0.459422324,0.002294067,11.330991
0.474121241,0.037008302,0.009778982,0.004868933,0.471959688,0.002262853,11.4269905
0.470450488,0.035531201,0.010065298,0.005005178,0.477144242,0.001803594,11.46829
0.220341266,0.065778505,0.080075233,0.017025166,0.575095306,0.041684523,26.770891
0.232979808,0.067305258,0.073984056,0.018158686,0.574753576,0.032818616,26.75279
0.255697047,0.06657317,0.089282593,0.013297362,0.527139903,0.048009926,26.97311
0.181675007,0.06503763,0.060160095,0.024354502,0.645413416,0.023359351,27.06039
0.199477744,0.065687567,0.062695218,0.028160024,0.614214546,0.0297649,27.47961
0.22857585,0.065392174,0.085491175,0.014091656,0.561168575,0.045280571,26.80279
0.156957423,0.066590364,0.066702943,0.025569654,0.655998157,0.02818146,27.54661
0.219215384,0.066183062,0.080209169,0.017427508,0.57532174,0.041643137,26.7526
0.216622132,0.068906147,0.080470498,0.015807562,0.580768082,0.037425579,27.022509
0.242329762,0.065066162,0.091462495,0.014529907,0.539500387,0.047111287,27.702309
0.211855529,0.066343813,0.071899723,0.017311201,0.599437789,0.033151946,26.8184
0.200756998,0.063397503,0.07553005,0.022204812,0.605395741,0.032714896,26.9957
